,scheduled_date_h,flight_num,scheduled_date,airport,destination,scheduled_time,airline,"('delay', 'median')"
1418,9,TBZ5710,2022-01-27,Tehran,Kermanshah,09:00:00,Ata,
1419,9,QSM1285,2022-01-27,Ahwaz,Tabriz,09:05:00,GheshmAir,
1420,9,SHI4312,2022-01-27,Tehran,Kish,09:05:00,Sepehran,
1421,9,TBN6224,2022-01-27,Tehran,Mashhad,09:05:00,Taban,
1422,9,TBN6239,2022-01-27,Tehran,Ahwaz,09:05:00,Taban,
1423,9,PRS4454,2022-01-27,Tehran,Mashhad,09:10:00,ParsAir,
1424,9,TBZ5681,2022-01-27,Tehran,BandarAbbas,09:10:00,Ata,
1425,9,IRB916,2022-01-27,Tehran,Kish,09:15:00,IranAirTour,
1426,9,QSM1291,2022-01-27,Tehran,Kermanshah,09:15:00,GheshmAir,
1427,9,IRA234,2022-01-27,Tehran,Shiraz,09:20:00,IranAir,
1428,9,TBZ5663,2022-01-27,Mashhad,Urumia,09:20:00,Ata,
1429,9,TBZ5678,2022-01-27,Urumia,Tehran,09:20:00,Ata,
1430,9,IRC618,2022-01-27,Mashhad,Yazd,09:25:00,Aseman,
1431,9,IRG2549,2022-01-27,Bushehr,Khark,09:30:00,Karun,
1432,9,QSM1277,2022-01-27,Tehran,Urumia,09:30:00,GheshmAir,
1433,9,IRZ182,2022-01-27,Tehran,BandarAbbas,09:35:00,Saha,
1434,9,CPN020,2022-01-27,Tehran,Ahwaz,09:40:00,Caspian,
1435,9,CPN6938,2022-01-27,Tehran,Abadan,09:40:00,Caspian,
1436,9,IRB983,2022-01-27,Bushehr,Mashhad,09:45:00,IranAirTour,
1437,9,CPN6900,2022-01-27,Tehran,Bushehr,09:50:00,Caspian,
1438,9,VRH5840,2022-01-27,Tehran,Mashhad,09:50:00,Varsh,
1439,10,IRC640,2022-01-27,Tehran,Tabriz,10:00:00,Aseman,
1440,10,IZG4015,2022-01-27,Tehran,Kish,10:05:00,Zagros,
1441,10,IRC838,2022-01-27,Tehran,Sanandaj,10:10:00,Aseman,
1442,10,SHI4320,2022-01-27,Tehran,Mashhad,10:10:00,Sepehran,
1443,10,IRC3850,2022-01-27,Shiraz,Mashhad,10:15:00,Aseman,
1444,10,MRJ2820,2022-01-27,Tehran,Kish,10:15:00,Meraj,
1445,10,IRB966,2022-01-27,Tehran,Mashhad,10:20:00,IranAirTour,
1446,10,KRU2527,2022-01-27,Shiraz,Lavan,10:20:00,Karun,
1447,10,KIS7104,2022-01-27,Abadan,Tehran,10:30:00,KishAir,
1448,10,TBN6297,2022-01-27,Tehran,Kish,10:30:00,Taban,
1449,10,TBZ5607,2022-01-27,Tabriz,Tehran,10:30:00,Ata,
1450,10,IRA3356,2022-01-27,Tehran,Gorgan,10:35:00,IranAir,
1451,10,IRC3804,2022-01-27,Shiraz,Kish,10:35:00,Aseman,
1452,10,IRA259,2022-01-27,Mashhad,Shiraz,10:45:00,IranAir,
1453,10,IRZ125,2022-01-27,Shiraz,Asaluyeh,10:45:00,Saha,
1454,10,CPN044,2022-01-27,Tehran,Kish,10:50:00,Caspian,
1455,10,SHI4302,2022-01-27,Shiraz,Tehran,10:50:00,Sepehran,
1456,10,TBZ5628,2022-01-27,Ahwaz,Tehran,10:50:00,Ata,
1457,10,TBZ5715,2022-01-27,Mashhad,Yazd,10:50:00,Ata,
1458,11,IRM4594,2022-01-27,Kerman,Kish,11:00:00,Mahan,
1459,11,IZG4073,2022-01-27,Tehran,Mashhad,11:00:00,Zagros,
1460,11,TBZ5689,2022-01-27,Tehran,Gheshm,11:00:00,Ata,
1461,11,VRH5866,2022-01-27,Tehran,Isfahan,11:00:00,Varsh,
1462,11,CPN022,2022-01-27,Tehran,Mashhad,11:10:00,Caspian,
1463,11,KIS7138,2022-01-27,Isfahan,BandarAbbas,11:15:00,KishAir,
1464,11,KRU2503,2022-01-27,Shiraz,Khark,11:15:00,Karun,
1465,11,TBN6223,2022-01-27,Mashhad,Tehran,11:15:00,Taban,
1466,11,IRB962,2022-01-27,Tehran,Mashhad,11:20:00,IranAirTour,
1467,11,CPN038,2022-01-27,Tehran,Shiraz,11:25:00,Caspian,
1468,11,IRA3323,2022-01-27,Tehran,Ramsar,11:30:00,IranAir,
1469,11,IZG4004,2022-01-27,Isfahan,Kish,11:30:00,Zagros,
1470,11,KIS7073,2022-01-27,Mashhad,Kish,11:30:00,KishAir,
1471,11,KIS7099,2022-01-27,Sari,Kish,11:30:00,KishAir,
1472,11,QSM1276,2022-01-27,Urumia,Tehran,11:35:00,GheshmAir,
1473,11,CPN6990,2022-01-27,Tehran,Mashhad,11:40:00,Caspian,
1474,11,QSM1284,2022-01-27,Tabriz,Ahwaz,11:40:00,GheshmAir,
1475,11,IRA3412,2022-01-27,Tehran,Bojnourd,11:45:00,IranAir,
1476,11,IRC641,2022-01-27,Tabriz,Tehran,11:45:00,Aseman,
1477,11,CPN6939,2022-01-27,Abadan,Tehran,11:50:00,Caspian,
1478,11,VRH5842,2022-01-27,Tehran,Gheshm,11:55:00,Varsh,
1479,12,IRG2555,2022-01-27,Mashhad,Mahshahr,12:00:00,Karun,
1480,12,MRJ2810,2022-01-27,Mashhad,Asaluyeh,12:00:00,Meraj,
1481,12,VRH5802,2022-01-27,Mashhad,Sari,12:00:00,Varsh,
1482,12,IZG4003,2022-01-27,Tehran,Kish,12:05:00,Zagros,
1483,12,TBZ5664,2022-01-27,Urumia,Mashhad,12:10:00,Ata,
1484,12,CPN6901,2022-01-27,Bushehr,Tehran,12:15:00,Caspian,
1485,12,IRA3376,2022-01-27,Shiraz,Kish,12:20:00,IranAir,
1486,12,PRS4460,2022-01-27,Tehran,Gheshm,12:20:00,ParsAir,
1487,12,IRB948,2022-01-27,Mashhad,Kish,12:30:00,IranAirTour,
1488,12,IRM4563,2022-01-27,Shiraz,Kerman,12:30:00,Mahan,
1489,12,VRH5856,2022-01-27,Tehran,Mashhad,12:30:00,Varsh,
1490,12,IRA3357,2022-01-27,Gorgan,Tehran,12:35:00,IranAir,
1491,12,TBZ5608,2022-01-27,Tehran,Tabriz,12:35:00,Ata,
1492,12,IRC851,2022-01-27,Zahedan,Tehran,12:40:00,Aseman,
1493,12,QSM1240,2022-01-27,Tehran,Gheshm,12:40:00,GheshmAir,
1494,12,IZG4107,2022-01-27,Mashhad,Kish,12:45:00,Zagros,
1495,12,KIS7053,2022-01-27,Tehran,Kish,12:45:00,KishAir,
1496,12,IRC853,2022-01-27,Mashhad,Zahedan,12:50:00,Aseman,
1497,12,IRZ130,2022-01-27,Tehran,Ahwaz,12:50:00,Saha,
1498,13,IRA233,2022-01-27,Shiraz,Tehran,13:00:00,IranAir,
1499,13,TBN6227,2022-01-27,Tehran,Gheshm,13:00:00,Taban,
1500,13,IRC3771,2022-01-27,Tehran,Shiraz,13:10:00,Aseman,
1501,13,TBZ5714,2022-01-27,Yazd,Mashhad,13:10:00,Ata,
1502,13,SHI4330,2022-01-27,Tehran,Gheshm,13:15:00,Sepehran,
1503,13,PYA2345,2022-01-27,Shiraz,BandarAbbas,13:20:00,Pouya,
1504,13,TBN6265,2022-01-27,Tehran,Kish,13:20:00,Taban,
1505,13,SHI4310,2022-01-27,Tehran,Mashhad,13:25:00,Sepehran,
1506,13,CPN039,2022-01-27,Shiraz,Tehran,13:30:00,Caspian,
1507,13,CPN6986,2022-01-27,Tehran,Zahedan,13:30:00,Caspian,
1508,13,IRB900,2022-01-27,Mashhad,Tabriz,13:30:00,IranAirTour,
1509,13,VRH5822,2022-01-27,Tehran,Kish,13:30:00,Varsh,
1510,13,IRC601,2022-01-27,Mashhad,Tehran,13:40:00,Aseman,
1511,13,CPN034,2022-01-27,Tehran,Isfahan,13:45:00,Caspian,
1512,13,IRC3844,2022-01-27,Tehran,Ilam,13:50:00,Aseman,
1513,13,PRS4422,2022-01-27,Shiraz,Chabahar,13:50:00,ParsAir,
1514,13,TBN6263,2022-01-27,Tehran,Kish,13:50:00,Taban,
1515,13,TBZ5609,2022-01-27,Tabriz,Tehran,13:50:00,Ata,
1516,13,QSM1220,2022-01-27,Tehran,BandarAbbas,13:55:00,GheshmAir,
1517,13,SHI4345,2022-01-27,Mashhad,Kish,13:55:00,Sepehran,56.0
1518,13,VRH5836,2022-01-27,Tehran,Shiraz,13:55:00,Varsh,
1519,14,CPN6904,2022-01-27,Mashhad,Isfahan,14:00:00,Caspian,
1520,14,VRH5803,2022-01-27,Sari,Mashhad,14:00:00,Varsh,
1521,14,IZG4043,2022-01-27,Tehran,Kerman,14:05:00,Zagros,
1522,14,IRC3710,2022-01-27,Tehran,Ardabil,14:10:00,Aseman,
1523,14,IRC620,2022-01-27,Tehran,Kermanshah,14:10:00,Aseman,
1524,14,IRM1043,2022-01-27,Tehran,Kish,14:10:00,Mahan,
1525,14,SHI4356,2022-01-27,Mashhad,Tabriz,14:10:00,Sepehran,
1526,14,QSM1211,2022-01-27,Ahwaz,Tehran,14:15:00,GheshmAir,
1527,14,IRZ123,2022-01-27,Isfahan,Asaluyeh,14:20:00,Saha,
1528,14,CPN6905,2022-01-27,Isfahan,Mashhad,14:35:00,Caspian,
1529,14,IRC852,2022-01-27,Zahedan,Mashhad,14:40:00,Aseman,
1530,14,KRU2586,2022-01-27,Tehran,Siri,14:40:00,Karun,
1531,14,IRB972,2022-01-27,Tabriz,Kish,14:45:00,IranAirTour,
1532,14,IRM1026,2022-01-27,Tehran,Ardabil,14:45:00,Mahan,
1533,14,VRH5854,2022-01-27,Mashhad,Isfahan,14:45:00,Varsh,
1534,14,CPN048,2022-01-27,Tehran,Shiraz,14:50:00,Caspian,
1535,14,TBZ5700,2022-01-27,Tehran,Gheshm,14:50:00,Ata,
1536,14,IRZ170,2022-01-27,Tehran,Mashhad,14:55:00,Saha,
1537,14,TBZ5659,2022-01-27,Tehran,Kish,14:55:00,Ata,
1538,15,FPI7434,2022-01-27,Tehran,Urumia,15:00:00,FlyPersia,
1539,15,SHI4306,2022-01-27,Mashhad,Isfahan,15:00:00,Sepehran,
1540,15,TBZ5620,2022-01-27,Mashhad,Tehran,15:00:00,Ata,
1541,15,IZG4021,2022-01-27,Tehran,Ahwaz,15:05:00,Zagros,
1542,15,SHI4350,2022-01-27,Tehran,Mashhad,15:10:00,Sepehran,
1543,15,IRA262,2022-01-27,Tehran,Mashhad,15:25:00,IranAir,
1544,15,IZG4135,2022-01-27,Mashhad,Gheshm,15:30:00,Zagros,
1545,15,TBZ5649,2022-01-27,Mashhad,Isfahan,15:30:00,Ata,
1546,15,CPN026,2022-01-27,Tehran,Mashhad,15:35:00,Caspian,
1547,15,IRA3411,2022-01-27,Tehran,Kermanshah,15:40:00,IranAir,
1548,15,IRM1054,2022-01-27,Kerman,Tehran,15:40:00,Mahan,
1549,15,TBZ5656,2022-01-27,Tehran,Sabzevar,15:40:00,Ata,
1550,15,CPN035,2022-01-27,Isfahan,Tehran,15:45:00,Caspian,
1551,15,KRU2600,2022-01-27,Tehran,Ahwaz,15:45:00,Karun,
1552,15,TBN6342,2022-01-27,Tehran,Mashhad,15:45:00,Taban,
1553,15,IRA409,2022-01-27,Tehran,Bushehr,15:50:00,IranAir,
1554,15,IRC630,2022-01-27,Tehran,Gorgan,15:50:00,Aseman,
1555,15,CPN6970,2022-01-27,Tehran,Ahwaz,15:55:00,Caspian,
1556,15,IRB984,2022-01-27,Tehran,Shiraz,15:55:00,IranAirTour,
1557,16,IRA466,2022-01-27,Tehran,Mashhad,16:00:00,IranAir,
1558,16,IRC3904,2022-01-27,Shiraz,Sari,16:00:00,Aseman,
1559,16,IRC820,2022-01-27,Tehran,Asaluyeh,16:00:00,Aseman,
1560,16,TBZ5603,2022-01-27,Tabriz,Tehran,16:00:00,Ata,
1561,16,TBZ5613,2022-01-27,Tehran,Isfahan,16:05:00,Ata,
1562,16,VRH5852,2022-01-27,Tehran,Ahwaz,16:05:00,Varsh,
1563,16,IRA3320,2022-01-27,Tehran,Sari,16:10:00,IranAir,
1564,16,MRJ2804,2022-01-27,Tehran,Mashhad,16:10:00,Meraj,
1565,16,IZG4042,2022-01-27,Kerman,Tehran,16:15:00,Zagros,
1566,16,KIS7023,2022-01-27,Isfahan,Kish,16:15:00,KishAir,
1567,16,KIS7061,2022-01-27,Shiraz,Kish,16:15:00,KishAir,
1568,16,VRH5819,2022-01-27,Mashhad,Tehran,16:15:00,Varsh,
1569,16,CPN6987,2022-01-27,Zahedan,Tehran,16:20:00,Caspian,
1570,16,IRA3471,2022-01-27,Tehran,Ahwaz,16:20:00,IranAir,
1571,16,CPN6908,2022-01-27,Tehran,Shiraz,16:25:00,Caspian,
1572,16,CPN6984,2022-01-27,Tehran,Kish,16:25:00,Caspian,
1573,16,IRB912,2022-01-27,Tehran,BandarAbbas,16:30:00,IranAirTour,
1574,16,KIS7121,2022-01-27,Yazd,Kish,16:30:00,KishAir,
1575,16,IRA235,2022-01-27,Shiraz,Tehran,16:40:00,IranAir,
1576,16,KRU2608,2022-01-27,Tehran,Yazd,16:40:00,Karun,
1577,16,IRB901,2022-01-27,Tabriz,Mashhad,16:45:00,IranAirTour,
1578,16,IRB937,2022-01-27,Tabriz,Tehran,16:45:00,IranAirTour,
1579,16,IRC3851,2022-01-27,Mashhad,Shiraz,16:45:00,Aseman,
1580,16,MRJ2803,2022-01-27,Mashhad,Tehran,16:45:00,Meraj,
1581,16,CPN6919,2022-01-27,Shiraz,Mashhad,16:50:00,Caspian,
1582,16,SHI4357,2022-01-27,Tabriz,Mashhad,16:50:00,Sepehran,
1583,17,IRZ171,2022-01-27,Mashhad,Tehran,17:05:00,Saha,
1584,17,IZG4020,2022-01-27,Ahwaz,Tehran,17:05:00,Zagros,
1585,17,PRS4463,2022-01-27,Gorgan,Gheshm,17:10:00,ParsAir,
1586,17,TBZ5627,2022-01-27,Tehran,Ahwaz,17:10:00,Ata,
1587,17,IZG4019,2022-01-27,Tehran,BandarAbbas,17:15:00,Zagros,
1588,17,KIS7081,2022-01-27,Tehran,Kish,17:15:00,KishAir,
1589,17,VRH5855,2022-01-27,Isfahan,Mashhad,17:15:00,Varsh,
1590,17,IRA3312,2022-01-27,Tehran,Isfahan,17:20:00,IranAir,
1591,17,IRC3730,2022-01-27,Gorgan,Zabol,17:20:00,Aseman,
1592,17,IRA3383,2022-01-27,Isfahan,BandarAbbas,17:25:00,IranAir,
1593,17,IRC3806,2022-01-27,Shiraz,Kish,17:25:00,Aseman,
1594,17,IRC3890,2022-01-27,Shiraz,Ahwaz,17:25:00,Aseman,
1595,17,VRH5824,2022-01-27,Tehran,Kish,17:25:00,Varsh,
1596,17,SHI4307,2022-01-27,Isfahan,Mashhad,17:30:00,Sepehran,
1597,17,TBZ5646,2022-01-27,Tehran,Tabriz,17:35:00,Ata,
1598,17,IRC3854,2022-01-27,Tehran,Urumia,17:40:00,Aseman,
1599,17,MRJ2818,2022-01-27,Tehran,Kish,17:45:00,Meraj,
1600,17,TBN6341,2022-01-27,Mashhad,Tehran,17:45:00,Taban,
1601,17,IRC624,2022-01-27,Tehran,Kermanshah,17:50:00,Aseman,
1602,18,QSM1218,2022-01-27,Tehran,Bushehr,18:00:00,GheshmAir,
1603,18,TBZ5614,2022-01-27,Isfahan,Tehran,18:00:00,Ata,
1604,18,TBZ5650,2022-01-27,Isfahan,Mashhad,18:00:00,Ata,
1605,18,TBN6275,2022-01-27,Tehran,Ahwaz,18:05:00,Taban,
1606,18,TBZ5604,2022-01-27,Tehran,Tabriz,18:05:00,Ata,
1607,18,IRA467,2022-01-27,Mashhad,Tehran,18:15:00,IranAir,
1608,18,IRB985,2022-01-27,Shiraz,Tehran,18:15:00,IranAirTour,
1609,18,KIS7129,2022-01-27,Tehran,Kish,18:15:00,KishAir,
1610,18,VRH5853,2022-01-27,Ahwaz,Tehran,18:15:00,Varsh,
1611,18,IRA408,2022-01-27,Bushehr,Tehran,18:20:00,IranAir,
1612,18,IRM1055,2022-01-27,Tehran,Kerman,18:20:00,Mahan,20.0
1613,18,KRU2642,2022-01-27,Tehran,Ahwaz,18:25:00,Karun,
1614,18,CPN6909,2022-01-27,Shiraz,Tehran,18:30:00,Caspian,
1615,18,CPN6991,2022-01-27,Mashhad,Tehran,18:30:00,Caspian,
1616,18,KRU2609,2022-01-27,Yazd,Tehran,18:30:00,Karun,
1617,18,KRU2587,2022-01-27,Shiraz,Siri,18:40:00,Karun,
1618,18,TBN6222,2022-01-27,Tehran,Mashhad,18:40:00,Taban,
1619,18,TBZ5641,2022-01-27,Mashhad,Ahwaz,18:40:00,Ata,
1620,18,IRA3386,2022-01-27,Ahwaz,Shiraz,18:45:00,IranAir,
1621,18,SHI4332,2022-01-27,Tehran,BandarAbbas,18:45:00,Sepehran,
1622,18,PRS4407,2022-01-27,Shiraz,Tehran,18:50:00,ParsAir,
1623,19,VRH5814,2022-01-27,Tehran,BandarAbbas,19:00:00,Varsh,
1624,19,IZG4071,2022-01-27,Tehran,Kish,19:05:00,Zagros,
1625,19,KRU2604,2022-01-27,Tehran,Ahwaz,19:05:00,Karun,
1626,19,TBN6252,2022-01-27,Tehran,Mashhad,19:10:00,Taban,
1627,19,IZG4049,2022-01-27,Tehran,Zahedan,19:15:00,Zagros,
1628,19,QSM1224,2022-01-27,Tehran,Kish,19:15:00,GheshmAir,
1629,19,QSM1304,2022-01-27,Tehran,Asaluyeh,19:15:00,GheshmAir,
1630,19,TBN6245,2022-01-27,Tehran,Ahwaz,19:15:00,Taban,
1631,19,IRA3451,2022-01-27,Isfahan,Rasht,19:20:00,IranAir,
1632,19,IRC3891,2022-01-27,Ahwaz,Shiraz,19:20:00,Aseman,
1633,19,IRZ156,2022-01-27,Tehran,Shiraz,19:20:00,Saha,
1634,19,IRZ172,2022-01-27,Tehran,Bushehr,19:20:00,Saha,
1635,19,IRC3855,2022-01-27,Urumia,Tehran,19:25:00,Aseman,
1636,19,IRC3776,2022-01-27,Shiraz,Tehran,19:35:00,Aseman,
1637,19,TBZ5712,2022-01-27,Tehran,Kish,19:35:00,Ata,
1638,19,IRB976,2022-01-27,Mashhad,Abadan,19:45:00,IranAirTour,
1639,19,VRH5857,2022-01-27,Mashhad,Tehran,19:45:00,Varsh,
1640,19,CPN028,2022-01-27,Tehran,Mashhad,19:50:00,Caspian,
1641,20,SHI4341,2022-01-27,Mashhad,Tehran,20:00:00,Sepehran,
1642,20,TBZ5680,2022-01-27,Tehran,Urumia,20:00:00,Ata,
1643,20,SHI4338,2022-01-27,Mashhad,Ahwaz,20:05:00,Sepehran,
1644,20,VRH5872,2022-01-27,Tehran,Bushehr,20:05:00,Varsh,
1645,20,IRA3417,2022-01-27,Tehran,Dezfoul,20:15:00,IranAir,
1646,20,QSM1219,2022-01-27,Bushehr,Tehran,20:15:00,GheshmAir,
1647,20,SHI4314,2022-01-27,Tehran,Bushehr,20:15:00,Sepehran,
1648,20,TBN6326,2022-01-27,Tehran,Mashhad,20:20:00,Taban,
1649,20,KRU2610,2022-01-27,Tehran,Dezfoul,20:25:00,Karun,
1650,20,MRJ2862,2022-01-27,Isfahan,Mashhad,20:25:00,Meraj,
1651,20,FPI7401,2022-01-27,Tehran,Shiraz,20:30:00,FlyPersia,
1652,20,IRC610,2022-01-27,Tehran,Mashhad,20:30:00,Aseman,
1653,20,SHI4308,2022-01-27,Shiraz,Tehran,20:30:00,Sepehran,
1654,20,IRC3744,2022-01-27,Tehran,Yazd,20:35:00,Aseman,
1655,20,CPN018,2022-01-27,Tehran,Ahwaz,20:40:00,Caspian,
1656,20,TBZ5732,2022-01-27,Mashhad,Tehran,20:40:00,Ata,
1657,20,IRA468,2022-01-27,Tehran,Mashhad,20:45:00,IranAir,
1658,20,IRZ173,2022-01-27,Bushehr,Tehran,20:45:00,Saha,
1659,20,IRB988,2022-01-27,Tehran,Ahwaz,20:50:00,IranAirTour,
1660,20,IRA458,2022-01-27,Tehran,BandarAbbas,20:55:00,IranAir,
1661,20,IRC3778,2022-01-27,Shiraz,Tehran,20:55:00,Aseman,
1662,21,IZG4056,2022-01-27,Mashhad,Tehran,21:00:00,Zagros,
1663,21,TBN6257,2022-01-27,Mashhad,Tehran,21:00:00,Taban,
1664,21,TBZ5623,2022-01-27,Tehran,Shiraz,21:00:00,Ata,
1665,21,IZG4011,2022-01-27,Tehran,Shiraz,21:10:00,Zagros,
1666,21,TBN6258,2022-01-27,Tehran,Mashhad,21:10:00,Taban,
1667,21,IRC3750,2022-01-27,Tehran,Abadan,21:15:00,Aseman,
1668,21,IZG4113,2022-01-27,Mashhad,Ahwaz,21:15:00,Zagros,
1669,21,KIS7025,2022-01-27,Tehran,Kish,21:15:00,KishAir,
1670,21,IRZ157,2022-01-27,Shiraz,Tehran,21:20:00,Saha,
1671,21,QSM1294,2022-01-27,Tehran,Gorgan,21:20:00,GheshmAir,
1672,21,TBN6251,2022-01-27,Mashhad,Tehran,21:30:00,Taban,
1673,21,IRC830,2022-01-27,Tehran,Ahwaz,21:40:00,Aseman,
1674,21,CPN049,2022-01-27,Shiraz,Tehran,21:45:00,Caspian,
1675,21,IRC3818,2022-01-27,Shiraz,Abadan,21:50:00,Aseman,
1676,22,IRM1080,2022-01-27,Mashhad,Tehran,22:00:00,Mahan,
1677,22,KIS7125,2022-01-27,Tehran,Kish,22:00:00,KishAir,
1678,22,PRS4442,2022-01-27,Tehran,Yazd,22:00:00,ParsAir,
1679,22,CPN029,2022-01-27,Mashhad,Tehran,22:05:00,Caspian,
1680,22,IRC3777,2022-01-27,Tehran,Shiraz,22:05:00,Aseman,
1681,22,TBZ5606,2022-01-27,Tehran,Tabriz,22:05:00,Ata,
1682,22,KRU2644,2022-01-27,Tehran,Ahwaz,22:15:00,Karun,
1683,22,IRB977,2022-01-27,Abadan,Mashhad,22:20:00,IranAirTour,
1684,22,TBZ5629,2022-01-27,Tehran,Mashhad,22:20:00,Ata,
1685,22,SHI4340,2022-01-27,Tehran,Mashhad,22:30:00,Sepehran,
1686,22,TBN6327,2022-01-27,Mashhad,Tehran,22:30:00,Taban,
1687,22,IRA3470,2022-01-27,Ahwaz,Tehran,22:35:00,IranAir,
1688,22,KRU2622,2022-01-27,Isfahan,Ahwaz,22:35:00,Karun,
1689,22,IRA3427,2022-01-27,Yazd,Tehran,22:40:00,IranAir,
1690,22,IRC831,2022-01-27,Ahwaz,Tehran,22:40:00,Aseman,
1691,22,SHI4339,2022-01-27,Ahwaz,Mashhad,22:45:00,Sepehran,
1692,23,IRC611,2022-01-27,Mashhad,Tehran,23:00:00,Aseman,
1693,23,TBN6256,2022-01-27,Tehran,Mashhad,23:00:00,Taban,
1694,23,VRH5841,2022-01-27,Mashhad,Tehran,23:00:00,Varsh,
1695,23,IRC3745,2022-01-27,Yazd,Tehran,23:20:00,Aseman,
1696,23,IRC3751,2022-01-27,Abadan,Tehran,23:20:00,Aseman,
1697,23,IRC3779,2022-01-27,Tehran,Shiraz,23:20:00,Aseman,
1698,23,IZG4057,2022-01-27,Tehran,Mashhad,23:30:00,Zagros,
1699,23,SHI4367,2022-01-27,Abadan,Mashhad,23:45:00,Sepehran,
